timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
838922422,0.3603271,0.88228446,0.16234003,4000,0,5.4987707,7.6554484,-29.807484,4000
838926422,-0.11356168,-0.6126015,0.11058933,4000,0,5.99261,6.1953874,-14.582665,4000
838930426,0.15677175,-0.7450191,-0.38793057,4004,0,-4.973166,-9.255289,12.549571,4004
838934434,-0.80183333,1.8568363,-0.087412424,4008,0,-4.2742314,-3.54354,-16.311811,4008
838938422,0.59620535,-0.35959396,0.45471185,3988,0,7.1219115,13.402568,-27.64922,3988
838942447,-0.28627086,-0.85921985,-0.23509714,4025,0,1.490928,-1.1703892,6.1381555,4025
838946422,-0.13221729,0.8675674,-0.23305939,3975,0,-5.3727155,-9.895263,-3.3976674,3975
838950422,-0.02982088,0.67325944,0.20852077,4000,0,0.6423186,6.87272,-24.069155,4000
838954441,-0.035533167,-0.4671758,0.19280574,4019,0,5.434198,6.27185,-11.861052,4019
838958426,0.24315692,-0.68333066,-0.25801775,3985,0,-3.371867,-8.355507,6.75508,3985
838962453,-0.43181434,1.9481344,-0.019572731,4027,0,-3.2425566,0.3355835,-18.270025,4027
838966422,0.5073236,-0.98068774,0.24052143,3969,0,5.895148,9.444813,-18.28857,3969
838970422,-0.11213027,0.15119778,0.0020175362,4000,0,-0.91370374,-5.3445,1.605903,4000
838974422,-0.129157,0.20969333,-0.16538955,4000,0,-4.3266864,-3.6060202,-10.381665,4000
838978422,0.034782078,0.49316365,0.028515825,4000,0,1.9345689,7.3327827,-11.8853245,4000
838982428,0.03663255,0.11354694,0.32643822,4006,0,5.623171,-0.83540565,-13.520962,4006
838986431,-0.10967609,-1.032814,-0.3346866,4003,0,-5.269132,-4.4107294,-4.3304753,4003
838990422,-0.16289479,1.4442381,-0.08080668,3991,0,-3.254244,4.228777,-9.00591,3991
838994430,-0.07092087,-0.3728816,0.27249935,4008,0,9.944843,0.8562088,-10.578127,4008
838998425,0.088041894,-0.022360517,-0.09360097,3995,0,-1.638696,-1.8965127,-18.113382,3995
839002422,-0.32812244,-0.63774544,-0.2526051,3997,0,-10.061495,1.9974303,-0.82513624,3997
839006422,0.3977459,1.5911809,0.28977242,4000,0,4.7371926,-0.58698875,-1.108272,4000
839010422,-0.54013467,-0.43896797,0.13214225,4000,0,11.115516,-1.6099662,-31.928617,4000
839014422,0.31614503,-1.147044,-0.2889629,4000,0,-10.130027,4.268097,2.739679,4000
839018422,0.013271968,1.5206665,0.0007264258,4000,0,-7.3011646,-1.0713284,-0.5081423,4000
839022422,-0.5409402,-0.15798813,0.31278035,4000,0,11.884408,-1.403297,-19.209175,4000
839026447,0.65887636,0.022202436,-0.014483354,4025,0,3.3245156,5.090192,-19.08658,4025
839030422,-0.92705435,-1.2108192,-0.40247077,3975,0,-12.372681,-3.4149992,9.61725,3975
839034422,0.66490346,2.1817472,0.27095345,4000,0,1.6421683,-0.4733235,-11.2962,4000
839038422,-0.70679855,-0.8638862,0.25343797,4000,0,12.645809,4.7734137,-28.225279,4000
839042430,0.5701964,-0.9212622,-0.4063377,4008,0,-7.126601,1.3638498,5.2628,4008
839046448,-0.35215,1.1632047,-0.23035252,4018,0,-6.757158,-7.244518,-4.804731,4018
839050422,-0.46118638,0.10758563,0.54150045,3974,0,8.938076,5.325871,-21.316063,3974
839054422,0.94980395,-0.53648645,-0.14294422,4000,0,2.6818194,6.2342997,-12.438349,4000
839058422,-0.9619049,-0.3281009,-0.50797176,4000,0,-9.288872,-9.90688,4.7096806,4000
839062422,0.539288,1.373353,0.3195675,4000,0,2.978645,2.7746425,-15.811948,4000
839066422,-0.4929603,-0.9496286,0.14776719,4000,0,7.627662,6.436187,-15.892847,4000
839070426,0.6221693,-0.07269432,-0.2550489,4004,0,-6.1492686,-2.7722,-1.9834715,4004
839074422,-0.47995165,0.45813015,-0.07915469,3996,0,-2.5314002,-3.4884615,-11.492129,3996
839078422,-0.018942151,-0.16062838,0.2504516,4000,0,7.6754866,7.892656,-8.773246,4000
839082439,0.49581924,0.018529208,-0.043209013,4017,0,-1.7180762,-2.037316,-10.956129,4017
839086422,-0.8997595,-0.48748034,-0.12879626,3983,0,-6.222045,-4.9398875,-12.139904,3983
839090422,0.74196476,0.61708456,0.17284052,4000,0,4.7008476,8.41907,-3.746871,4000
839094422,-0.24620077,-0.15168113,0.14428177,4000,0,5.2860713,-2.802529,-10.299872,4000
839098430,-0.14114499,-0.63250643,-0.28394216,4008,0,-7.430682,-4.8912334,-16.00031,4008
839102446,-0.0994617,0.32257226,0.043410894,4016,0,-1.3837886,8.134945,-6.352203,4016
839106422,0.36125678,0.12266443,0.19643982,3976,0,8.579297,0.16838354,0.17070954,3976
839330422,-1.5587618,1.5443258,-0.040920302,3998,0,-5.3375335,-8.22621,-15.852429,3998
839334422,0.31883132,0.035510443,0.36798322,4000,0,4.4492555,12.907501,-20.843353,4000
839338426,-0.3281917,-0.17172796,-0.036543056,4004,0,2.459235,1.6331061,2.440384,4004
839342422,-0.7778269,1.0801197,-0.2502547,3996,0,-3.3184443,-8.921566,-9.332791,3996
839346422,-0.016060952,0.46242002,0.0595902,4000,0,-1.4710811,5.2862005,-15.743061,4000
839350424,-0.56644815,0.45621487,0.22551692,4002,0,4.075298,5.58773,-12.286004,4002
839354422,-0.08700444,-0.16518593,-0.18771838,3998,0,-0.3636617,-9.418378,0.8807217,3998
839358429,-0.9212527,1.3322128,0.016932204,4007,0,-4.31244,0.7407735,-15.540998,4007
839362451,-0.2766391,0.25092024,0.065325335,4022,0,2.7712064,10.974974,-14.027632,4022
840432022,-0.23166639,0.24304764,-0.6799285,3965,0,-5.5391927,-9.517411,4.125604,3965
840436022,-0.5654316,0.43491682,0.078402065,4000,0,-9.0759945,-3.4836187,-19.579756,4000
840440022,0.5347803,0.019890837,0.5245216,4000,0,8.390449,12.662107,-11.993367,4000
840444022,0.4108529,-0.59452444,-0.20629597,4000,0,6.541955,-0.23280486,-5.484908,4000
840448037,-1.0261437,-0.028682077,-0.32916105,4015,0,-11.423181,-12.931855,-6.523762,4015
840452022,0.4868787,1.1991508,0.36123243,3985,0,-0.21931323,8.948615,-20.441254,3985
840456022,0.2717577,-1.4616461,0.10371824,4000,0,11.689889,9.928508,-5.162743,4000
840460022,-0.07821898,1.0147784,-0.14405285,4000,0,-6.134695,-11.256567,-1.6167312,4000
840464022,-0.36670113,-0.39139432,-0.025923142,4000,0,-5.3554106,-3.000082,-25.625273,4000
840468045,0.27715543,0.29919156,0.0048319767,4023,0,5.912829,11.789907,-0.9856935,4023
840472021,0.4611925,0.051880267,0.2659347,3976,0,4.40394,-2.8572452,-7.1929445,3976
840476022,-0.7531368,-0.3449097,-0.25342444,4001,0,-8.683878,-6.5876126,-16.414364,4001
841892022,0.5125078,-0.056758992,-0.23641104,3987,0,-10.250246,-0.93900204,0.70705616,3987
841896022,-0.45857164,0.90633297,0.22804995,4000,0,3.9788194,-7.8984766,-13.980463,4000
841900022,0.13429213,-1.2176585,0.22575516,4000,0,11.724809,7.335228,-19.036224,4000
841904022,-0.32032716,-0.7378874,-0.52653253,4000,0,-7.702533,4.908908,3.8154676,4000
841908022,0.3372577,0.6649101,0.08586286,4000,0,-5.8261857,-9.028147,-14.529208,4000
841912022,-0.2757814,-0.23769532,0.33926156,4000,0,9.003088,0.6018279,-11.958457,4000
841916051,0.097226255,-1.0207771,0.09432441,4029,0,6.640493,11.168439,-11.476581,4029
841920022,0.25773785,-0.03127676,-0.79274225,3971,0,-12.696899,-9.292744,2.894508,3971
841924022,-0.61348474,0.6497654,0.27596778,4000,0,-1.0452191,-7.4681597,-25.026518,4000
841928022,0.078867,-1.2607008,0.52326155,4000,0,12.806157,16.118828,-3.1996586,4000
841932022,0.8862758,0.10636195,-0.24692257,4000,0,0.004348229,3.6045866,-4.589756,4000
841936045,-1.1599317,-0.1863445,-0.91574645,4023,0,-11.167714,-19.618044,-15.301658,4023
841940022,0.39080304,0.11278837,0.8249373,3977,0,0.8481624,5.17914,-11.327019,3977
841944028,-0.20513798,-0.8827864,0.40785575,4006,0,13.123976,18.322926,-5.2233524,4006
841948022,0.49818924,0.4644682,-0.7596446,3994,0,-3.6125164,-10.381523,-3.7607722,3994
841952022,-0.776739,-0.6113439,-0.13514991,4000,0,-7.7005296,-13.733115,-27.033138,4000
841956024,-0.43461886,0.21864976,0.6775834,4002,0,1.3052064,15.1664,0.9918054,4002
841960021,1.1680794,-0.34145635,0.11772704,3997,0,11.616255,8.426644,-2.5679708,3997
842388022,-0.030664705,-0.5847066,-0.05129054,4000,0,9.134217,5.2753325,2.7041605,4000
842392021,0.2905242,0.07546826,0.20811082,3999,0,1.9219389,-0.6138392,-11.388566,3999
842396039,-0.22837783,-0.46370256,-0.2753951,4018,0,-7.466669,-4.1522365,-13.315609,4018
842400058,0.31086028,0.16796054,0.18185365,4019,0,-0.33153814,2.7879486,-14.51553,4019
842404022,-0.07838449,-0.55314267,-0.1087295,3964,0,6.7446747,3.7474575,3.7726924,3964
842408022,0.10439389,0.6495179,0.32398304,4000,0,1.36149,-1.5849024,-18.145155,4000
842412022,0.049986415,-1.1273297,-0.33589417,4000,0,-5.9212,-0.8254567,-14.411999,4000
842416022,0.16212384,0.25688425,0.09559427,4000,0,-1.8210392,-0.6123619,-2.6815138,4000
842420088,-0.0004063899,0.42154887,0.21698287,4066,0,9.102592,4.685779,-5.9782267,4066
842424028,-0.06427018,-0.67661124,-0.055463426,3940,0,0.47758228,-3.5241234,-18.089731,3940
842428022,0.3907781,-0.20409386,-0.55228615,3994,0,-9.357093,-1.1884828,-12.533896,3994
842432022,-0.50861716,0.11371963,0.383038,4000,0,1.6746356,1.7772846,5.553621,4000
842436022,0.34878156,0.6377951,0.2629882,4000,0,12.136145,3.0427752,-17.137476,4000
842440035,0.123382956,-1.0162941,-0.29807225,4013,0,-2.6881468,-2.372364,-15.637735,4013
842444028,-0.2018394,-0.39253768,-0.27130514,3993,0,-11.494781,-2.8262606,-6.7805977,3993
842448022,-0.12991402,1.1890037,0.58675414,3994,0,5.4114313,2.858057,3.4519618,3994
842452028,0.28385127,-0.82685477,0.087528445,4006,0,13.995944,5.341644,-24.671032,4006
842456022,0.052482553,-0.6024702,-0.63112885,3994,0,-8.877252,-5.0068154,-7.1768947,3994
842460035,-0.3398672,-0.17868017,0.30615616,4013,0,-8.427322,-3.2734485,-3.654149,4013
842464022,-0.01587826,0.72850376,0.18629315,3987,0,9.412026,5.564571,-5.510269,3987
842468022,0.50933945,-0.7374193,0.0019080648,4000,0,9.323112,4.8840117,-25.19421,4000
842472022,-0.4812782,-1.1717563,-0.5474837,4000,0,-12.1160345,-8.167625,2.528472,4000
842476022,-0.107184194,1.0516707,0.43217885,4000,0,-3.125374,-1.6953411,-5.4744215,4000
842480022,0.1736264,-0.73092186,0.29927307,4000,0,14.521857,10.30846,-17.847158,4000
842484022,0.29300967,-0.66451025,-0.4756701,4000,0,1.840067,-1.6952188,-11.843293,4000
842488022,-1.1065103,-1.043087,-0.29860702,4000,0,-13.794181,-10.572046,2.9077446,4000
842492022,0.5222949,1.3518572,0.58230436,4000,0,3.5663223,8.94031,-14.601531,4000
842496022,0.31340668,-2.0178077,-0.004895951,4000,0,16.298584,7.944872,-19.053621,4000
842500022,-0.36132342,-0.13734908,-0.61692435,4000,0,-8.394966,-12.917923,6.1869373,4000
842504047,-0.5340135,-0.8938841,0.0063874424,4025,0,-9.274483,-2.0994816,-15.331067,4025
842508022,0.40236562,0.3611467,0.59881794,3975,0,8.43204,15.828452,-13.09471,3975
842512022,0.49621806,-1.716521,-0.20362595,4000,0,11.7688875,-2.7706647,-5.8120174,4000
842516028,-1.4109204,-0.8324043,-0.763989,4006,0,-8.916895,-15.387089,-5.6394596,4006
842520022,0.93515676,0.25932112,0.40396455,3994,0,-7.3344455,13.190642,-14.732957,3994
842524052,-0.39789915,-1.5617919,0.51870024,4030,0,10.159755,8.726795,-9.24296,4030
842528022,0.2957253,-0.49773636,-0.51209736,3970,0,5.096933,-16.032253,-5.3542376,3970
842532022,-0.99857825,-1.2910415,-0.32384515,4000,0,-6.473723,-2.0737233,-13.925496,4000
842536028,0.4542222,0.14146994,0.48598227,4006,0,-2.8537793,18.340384,-9.378593,4006
842540022,0.348548,-1.9260057,0.22044724,3994,0,10.012295,-7.1952877,-6.395402,3994
842544022,-0.4551855,-0.31601512,-0.5892096,4000,0,-0.6322476,-13.712529,-12.663747,4000
842548044,-0.50692195,-1.5109204,0.017328428,4022,0,-6.3412185,10.454033,-4.357279,4022
842552021,0.43380567,-0.14074452,0.49208546,3977,0,4.6771765,10.563858,-13.9495325,3977
842556022,0.2654052,-2.0538597,-0.28056133,4001,0,4.7959886,-12.481913,-10.265183,4001
842560022,-0.84429675,-1.0210994,-0.43869543,4000,0,-5.965856,-7.585955,-4.037219,4000
842564022,-0.31407133,-0.13587472,0.49981517,4000,0,1.1126888,14.068974,-8.956668,4000
842568051,0.62803596,-1.9817927,0.1224287,4029,0,8.594773,6.450422,-21.191248,4029
842572022,-0.21358651,-1.1613966,-0.8069256,3971,0,-5.919411,-15.525972,-0.44712287,3971
842576022,-1.0183923,-0.92576635,0.23820257,4000,0,-5.4102407,-2.1194112,-3.6016514,4000
842580022,0.2865809,-0.28124842,0.53821796,4000,0,7.824436,14.604821,-24.392376,4000
842584022,0.5092669,-2.32333,-0.31119305,4000,0,5.873902,3.180145,-6.2339845,4000
842588071,-0.3822273,-0.8034659,-0.66833365,4049,0,-9.334197,-16.179018,0.78582186,4049
842592022,-0.8774833,-0.06684376,0.49898905,3951,0,-2.4528143,0.92339754,-17.165531,3951
842596022,0.93015987,-1.8620651,0.34946322,4000,0,11.156246,18.447304,-17.02603,4000
842600022,-0.18269242,-1.0638171,-0.4262879,4000,0,-0.290387,-5.705662,-0.31920964,4000
842604022,-0.46026513,-0.9428656,-0.13642845,4000,0,-9.0309515,-14.805401,-8.357662,4000
842608081,-0.40984192,-0.41696012,0.27417472,4059,0,4.917699,11.8724,-16.12056,4059
842612022,0.58585376,-1.6870914,0.26054054,3941,0,7.8692794,11.474641,-12.064838,3941
842616022,-0.252612,-0.99166584,-0.52958673,4000,0,-7.0099177,-13.874274,1.9477371,4000
842620022,-0.81233,-0.11449915,-0.15496375,4000,0,-1.9205916,-7.5118685,-22.728151,4000
842624022,0.16241725,-1.6143501,0.47245988,4000,0,4.4665923,17.697922,-5.532181,4000
842628028,0.90172106,-0.75018173,-0.056182142,4006,0,1.2491338,3.1894686,-7.597504,4006
842632022,-0.87740636,-0.63691705,-0.59866893,3994,0,-3.3790288,-18.059841,-12.132478,3994
842636022,-0.16286242,-0.9522827,0.17761216,4000,0,-1.2002677,4.0580573,-9.702571,4000
842640022,0.40355372,-0.7422176,0.39367256,4000,0,2.3594186,17.403233,-10.036649,4000
842644022,0.2099107,-0.18708496,-0.06822131,4000,0,0.73767203,-8.140465,-12.230873,4000
842648029,-0.32756928,-1.4834671,-0.2092843,4007,0,0.80215794,-12.476512,-8.456933,4007
842652022,-0.3726745,0.18480858,-0.06937606,3993,0,-6.020134,10.361476,-6.3652306,3993
842656022,0.4197689,-0.27897575,0.2453607,4000,0,2.482708,13.079756,-16.773733,4000
842660022,0.07723535,-1.2589315,-0.11053661,4000,0,4.525839,-14.264918,-7.8015084,4000
842664022,-0.73760617,-0.10908082,-0.36745292,4000,0,-2.9912477,-8.785101,-8.567946,4000
842668022,-0.05625338,-0.36513916,0.17660928,4000,0,-5.0444994,16.00408,-11.141873,4000
842672047,0.5757671,0.12569423,0.23107526,4025,0,5.9883556,6.7531743,-14.552687,4025
842676022,0.019211723,-1.132592,-0.43011487,3975,0,4.453088,-14.666963,-6.5926256,3975
842680022,-0.9238046,-0.24056211,-0.19759761,4000,0,-10.121926,-1.3793199,-7.3321414,4000
842684022,0.7714744,1.173691,0.26452017,4000,0,-1.0658617,11.188244,-15.200212,4000
842688022,-0.23813426,-1.3071474,0.15290622,4000,0,13.980085,-0.62222207,-9.12466,4000
842692053,-0.04137216,0.097310044,-0.2810634,4031,0,-7.7087965,-5.060179,-2.5138068,4031
842696053,-0.16884495,0.27409378,-0.30015427,4000,0,-12.158452,2.203426,-20.54389,4000
842700028,0.100802355,0.61709136,0.60041106,3975,0,6.9684343,2.519485,-4.234778,3975
842704022,-0.06610212,-0.70617414,0.21672338,3994,0,13.993525,1.9795485,-11.445044,3994
842708022,0.4441545,0.22429386,-0.70046264,4000,0,-12.840204,-2.2636993,-7.6817055,4000
842712022,-0.2701966,0.79682994,0.33473152,4000,0,-8.3969965,-4.1004186,-19.24215,4000
842716057,-0.47976312,-0.0476772,0.57315904,4035,0,12.896361,5.3520412,-1.4853216,4035
842720028,1.4163687,0.35211653,-0.24058414,3971,0,8.155108,9.293864,-13.811913,3971
842724022,-0.60093766,-0.05090935,-0.66852075,3994,0,-13.572892,-11.068381,-8.491033,3994
842728022,-0.044378575,0.6471373,0.5829897,4000,0,-4.756384,-8.074907,-14.635908,4000
842732022,-0.048645567,0.61875373,0.3610025,4000,0,8.789688,14.837373,-4.4261537,4000
842736037,0.70893943,0.21555477,-0.24974586,4015,0,5.362242,8.726675,-9.67863,4015
842740028,0.32217163,0.6919637,-0.28252965,3991,0,-7.5691214,-16.123428,-8.383309,3991
842744022,-0.8712519,0.4449627,0.20178677,3994,0,-2.9219632,-6.3258295,-22.300344,3994
842748022,0.5521879,0.6095682,0.05888366,4000,0,3.2199259,17.115679,6.6299887,4000
842752022,0.6873333,1.0200877,0.048405714,4000,0,6.23516,4.9240847,-16.612389,4000
842756073,-0.5736822,0.110603645,-0.25078186,4051,0,-5.213803,-14.525466,-11.36989,4051
842760022,0.5207703,0.7779046,0.08978098,3949,0,-3.192391,-0.37086642,-12.915458,3949
842764022,-0.22391766,0.5987622,-0.14665045,4000,0,2.891025,9.173237,-0.20005484,4000
842768022,0.16681987,1.3484597,0.5116522,4000,0,3.6407938,-0.5064593,-12.808247,4000
842772022,0.16428569,-0.05078208,-0.35195306,4000,0,-0.63063633,-3.191285,-18.18424,4000
842776053,0.011273169,0.6018407,-0.17247932,4031,0,-6.3967667,-2.8620198,-1.4841039,4031
842780022,-0.22994241,1.525642,0.31330255,3969,0,5.693484,4.4169073,-5.896334,3969
842784022,-0.21813098,0.2149733,0.16470009,4000,0,5.1145406,1.8289948,-14.915164,4000
842788022,0.78859484,0.572696,-0.3738545,4000,0,-5.016805,1.4037404,-14.566363,4000
842792022,-0.42262703,0.48770106,0.06722665,4000,0,-4.491161,-6.8186054,1.7762238,4000
842796022,-0.07367154,1.7962875,0.5328451,4000,0,8.035083,4.907412,-10.106462,4000
842800022,0.08839767,-0.24971776,-0.26812974,4000,0,2.6703603,3.9552846,-20.142658,4000
842804022,0.6111543,0.5851999,-0.4265324,4000,0,-9.999681,-3.2419631,-5.6401563,4000
842808022,-0.34298915,1.4435571,0.39078844,4000,0,0.9783659,-2.6289403,4.856558,4000
842812028,-0.24035095,0.7335563,0.42367393,4006,0,11.173388,4.8404093,-25.199593,4006
842816022,0.81338036,0.23410812,-0.51293075,3994,0,-4.7614613,1.7399958,-7.720554,3994
842820022,-0.7154822,0.55849576,-0.07892448,4000,0,-7.923885,-6.751635,-4.318654,4000
842824034,0.025018591,1.8568696,0.4381494,4012,0,6.450207,2.1503804,-3.2693508,4012
842828022,0.29588714,0.097723454,0.18386415,3988,0,9.354958,6.7147717,-24.74019,3988
842832028,-0.27955016,-0.085501894,-0.8020998,4006,0,-9.63712,-4.881535,-0.18738091,4006
842836022,0.05442862,1.8508027,0.38950148,3994,0,-4.4186034,-4.4940176,-3.320157,3994
842840035,-0.45185372,0.397632,0.31120944,4013,0,11.862397,7.606747,-18.47196,4013
842844058,0.79900247,0.2333534,-0.23033617,4023,0,1.0629512,3.9974356,-7.0616984,4023
842848022,-0.6960633,0.36421648,-0.4346725,3964,0,-9.707827,-11.042386,-6.7936783,3964
842852022,-0.48059803,1.5182319,0.5264434,4000,0,2.1342754,2.931937,-5.9179792,4000
842856022,1.0541005,-0.09204124,0.19330208,4000,0,10.890738,13.472349,-17.936954,4000
842860036,-0.57606685,0.2965991,-0.6746635,4014,0,-5.5446677,-8.966005,-2.769947,4014
842864061,-0.14395902,0.79604363,0.15962014,4025,0,-6.489091,-10.017464,-10.766218,4025
842868022,-0.22089858,0.8170916,0.5862088,3961,0,7.8868766,14.560521,-6.1780744,3961
842872022,1.0873498,0.10700904,-0.16038604,4000,0,6.9438014,7.783268,-16.978058,4000
842876022,-0.7799976,0.24174456,-0.6162019,4000,0,-10.252382,-19.896162,-0.9718023,4000
842880022,-0.28477436,1.0855258,0.40051416,4000,0,-3.3595784,0.76200515,-13.615917,4000
842884042,0.67615473,0.045858026,0.2711082,4020,0,10.245868,19.122925,-6.9969707,4020
842888022,0.0482812,0.8350348,-0.21534437,3980,0,3.3386183,-7.1201754,-10.034268,3980
842892022,-0.83356893,-0.57298124,-0.42056394,4000,0,-8.883509,-12.841993,-10.45715,4000
842896022,0.57961607,1.6089976,0.23908791,4000,0,-2.1770072,12.841677,-7.350364,4000
842900022,-0.035742033,-0.29117042,0.33747452,4000,0,12.270014,4.633896,-7.937711,4000
842904027,-0.24577835,0.50637746,-0.4073206,4005,0,-0.48634538,-11.416613,-14.392372,4005
842908022,-0.3277037,-0.6074072,-0.34866303,3995,0,-10.370067,3.280338,-8.160795,3995
842912022,0.70138115,1.7782761,0.49538448,4000,0,3.076018,10.801983,-0.9374844,4000
842916022,0.09143363,-0.83581376,0.09759172,4000,0,12.408329,-8.572068,-21.1716,4000
842920022,-0.7444899,-0.0775739,-0.59568626,4000,0,-7.4459476,-6.373686,-3.1560366,4000
842924040,0.41364875,0.8285766,0.13916154,4018,0,-7.8917828,12.19636,-2.600759,4018
842928022,0.09738274,0.12528731,0.47621095,3982,0,9.50437,2.1459866,-20.271854,3982
842932022,0.5470455,-0.22013165,-0.28178003,4000,0,6.1904497,-10.930834,-9.09669,4000
842936021,-1.3256775,-0.52740943,-0.4612115,3999,0,-9.50583,-1.1684476,2.1727288,3999
842940022,0.65436447,1.6799444,0.48942506,4001,0,-2.5262935,12.887986,-17.355057,4001
842944036,0.3954002,-1.0838063,0.23646313,4014,0,11.904667,0.6084705,-18.450855,4014
842948022,-0.29584658,-0.05696655,-0.7751011,3986,0,-1.9197099,-13.1462755,5.489881,3986
842952022,-0.7932459,0.35202453,0.15481341,4000,0,-8.251945,0.95433986,-6.848413,4000
842956022,0.73739594,0.6907315,0.60862374,4000,0,6.641289,15.718857,-29.147009,4000
842960022,0.33938846,-1.4510926,-0.31813684,4000,0,7.7800097,-2.1077104,1.2515008,4000
842964022,-0.56284606,0.5434368,-0.55043423,4000,0,-8.943169,-16.978731,2.4310567,4000
842968022,-0.31232348,0.930106,0.419875,4000,0,-3.089342,7.6132884,-27.659136,4000
842972039,0.7021142,-1.3002137,0.4798304,4017,0,10.334455,17.707392,-8.93971,4017
842976022,-0.01139359,0.2682786,-0.5140151,3983,0,1.4757817,-14.001654,5.6354847,3983
842980022,-0.78159964,-0.022775473,-0.27385685,4000,0,-7.6271973,-9.749014,-19.4328,4000
842984022,0.8230033,0.469222,0.44520265,4000,0,-0.073309556,17.980951,-17.57283,4000
842988022,-0.040831555,-0.9544033,0.23364173,4000,0,7.232972,2.04124,2.7027898,4000
842992046,-0.1270237,0.6246769,-0.50721616,4024,0,-3.1352496,-14.895345,-11.229395,4024
842996029,-0.0721685,-0.049487565,0.025505101,3983,0,-4.239544,4.9769387,-19.93791,3983
843000022,0.5409661,-0.21012488,0.42481843,3993,0,6.988227,14.221757,-1.1671886,3993
843004022,0.34207144,0.106749974,-0.10381593,4000,0,1.5589577,-9.83953,-9.964076,4000
843008047,-0.57811797,-0.45953503,-0.32133952,4025,0,-8.57625,-6.1413326,-15.928026,4025
843012027,0.64455235,0.73861074,0.2034782,3980,0,2.6229682,11.165123,-5.3582406,3980
843016028,0.05929427,-0.5921087,0.32636255,4001,0,10.188256,-1.0221943,-7.486596,4001
843020022,0.2717558,0.17397134,-0.4016367,3994,0,-7.5483775,-6.6304517,-14.5720625,3994
843024022,-0.53024167,-0.41068876,-0.049678113,4000,0,-6.229444,3.7032275,-9.086706,4000
843028053,0.5388748,0.85288554,0.4092363,4031,0,9.49716,5.981182,-2.6237028,4031
843032036,0.40593228,-0.6186982,-0.035015263,3983,0,4.0465093,-5.30894,-20.360003,3983
843036028,-0.61737114,-0.46462253,-0.42361015,3992,0,-11.4703,-3.6778648,-5.3632345,3992
843040022,0.02118843,0.9853069,0.3838121,3994,0,0.8970422,6.292359,-4.2619157,3994
843044022,0.5264824,-0.3572653,0.21189426,4000,0,11.761031,4.0665245,-17.57642,4000
843048022,0.39491576,-0.38684976,-0.38951933,4000,0,-4.349415,-6.5785007,-10.865471,4000
843052022,-0.9761434,-0.13391125,-0.035053626,4000,0,-8.226651,-4.0251813,0.19786787,4000
843056022,0.4528015,0.9307801,0.25001287,4000,0,5.188784,8.736038,-13.258012,4000
843060022,0.609795,-0.54627216,0.0015067237,4000,0,8.279768,5.168835,-20.954441,4000
843064022,-0.1769483,-0.6859389,-0.38818136,4000,0,-7.148792,-11.226337,4.322029,4000
843068022,-0.7604365,0.82928145,0.09323256,4000,0,-4.705577,-4.5622296,-9.863752,4000
843072022,0.527344,0.37180325,0.22597998,4000,0,7.5843973,15.434286,-19.855667,4000
843076022,0.34899396,-0.9996501,-0.17842093,4000,0,5.5082593,1.4532281,-8.512144,4000
843080022,-0.52616864,0.24556768,-0.39035466,4000,0,-8.163713,-15.581058,2.4164553,4000
843084022,-0.23161961,0.6583205,0.16975403,4000,0,-2.244703,4.3600054,-20.131124,4000
843088029,0.32328856,-0.302839,0.26164562,4007,0,7.711794,14.429035,-14.283212,4007
843092051,0.20093258,-0.37290475,-0.16309881,4022,0,1.7641943,-8.155386,2.7302644,4022
843096022,-0.65003437,0.24465893,-0.31147403,3971,0,-5.319943,-7.6637883,-14.242912,3971
843100022,0.26597828,0.53910184,0.15502016,4000,0,-2.7150126,11.321379,-17.133694,4000
843104022,0.25876892,-0.6666597,0.3477238,4000,0,7.8049183,2.5074918,-2.1070898,4000
843108028,-0.18276772,0.43460712,-0.26420024,4006,0,0.5408848,-10.762607,-7.6236215,4006
843112049,-0.45998022,-0.29202008,-0.27617198,4021,0,-7.0912733,3.3945656,-16.835752,4021
843116022,0.4285061,0.6129027,0.26102775,3973,0,1.4376855,10.484249,-7.373108,3973
843120044,-0.03036716,-0.42776343,0.33123532,4022,0,8.180695,-7.3561993,-7.2678757,4022
843124022,-0.25386462,0.045609728,-0.5126043,3978,0,-5.8896756,-5.2004256,-10.3581915,3978
843128021,-0.33784994,0.17244428,-0.04630311,3999,0,-5.4836373,6.062466,-12.318061,3999
843132022,0.1085528,0.34320182,0.45310038,4001,0,9.283853,3.6769445,-5.0356007,4001
843136022,0.4054545,-0.2994626,-0.17341818,4000,0,3.3259919,-3.775329,-15.798055,4000
843140051,-1.0152665,-0.42122698,-0.499649,4029,0,-11.968969,-5.6377935,-4.5961475,4029
843144022,0.17794754,1.5118927,0.4971769,3971,0,1.3344859,6.555867,-7.7017465,3971
843148022,-0.28208104,-1.0149332,0.21326315,4000,0,13.754301,6.145638,-17.058685,4000
843152022,0.601083,0.24640863,-0.7275002,4000,0,-5.5637918,-4.8672028,-6.5889053,4000
843156022,-1.0934311,-0.1603788,-0.066673584,4000,0,-10.921285,-10.324586,-3.3463683,4000
843160032,-0.5111933,1.1432598,0.5675014,4010,0,6.059153,8.919639,-15.029974,4010
