timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,pos_itow,s_variance_m_s,c_variance_rad,fix_quality,sAcc,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
40774070,0,298046460,1065394319,265369,226790,29733999,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.02,-0.01,0.0,-0.01,0.0,-40774070,6,1,15
40978040,0,298046460,1065394319,265367,226789,29734199,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.01,0.0,0.0,0.0,0.0,-40978040,6,1,15
41183071,0,298046460,1065394319,265367,226789,29734399,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.01,0.01,0.0,0.0,0.0,-41183071,6,1,15
41366961,0,298046460,1065394319,265365,226787,29734599,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.03,0.01,0.0,0.02,0.0,-41366961,6,1,15
41571223,0,298046460,1065394319,265366,226788,29734799,0.0,0.0,0,0,0.009000001,0.007,0.79999995,1.37,0,0,0.06,0.0,0.0,-0.06,0.0,-41571223,6,1,15
41777670,0,298046460,1065394319,265365,226787,29734999,0.0,0.0,0,0,0.009000001,0.007,0.79999995,1.37,0,0,0.02,0.0,-0.01,0.01,0.0,-41777670,6,1,15
41979146,0,298046460,1065394319,265366,226788,29735199,0.0,0.0,0,0,0.008,0.006,0.79999995,1.37,0,0,0.049999997,0.0,0.02,0.04,0.0,-41979146,6,1,15
42181953,0,298046460,1065394319,265369,226791,29735399,0.0,0.0,0,0,0.008,0.006,0.79999995,1.37,0,0,0.03,0.01,0.0,0.03,0.0,-42181953,6,1,15
42366983,0,298046460,1065394319,265368,226790,29735599,0.0,0.0,0,0,0.008,0.006,0.79999995,1.37,0,0,0.049999997,0.01,0.0,0.049999997,0.0,-42366983,6,1,15
42569952,0,298046460,1065394319,265370,226792,29735799,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.01,0.0,0.0,0.01,0.0,-42569952,6,1,15
42774091,0,298046460,1065394319,265367,226789,29735999,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.02,0.01,0.0,0.01,0.0,-42774091,6,1,15
42978168,0,298046460,1065394319,265370,226792,29736199,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.03,-0.02,-0.02,-0.01,0.0,-42978168,6,1,15
43182947,0,298046460,1065394319,265371,226792,29736399,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.07,-0.03,0.0,-0.06,0.0,-43182947,6,1,15
43385965,0,298046460,1065394319,265369,226791,29736599,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.02,0.0,0.0,-0.02,0.0,-43385965,6,1,15
43570962,0,298046460,1065394319,265370,226791,29736799,0.0,0.0,0,0,0.009000001,0.007,0.79999995,1.37,0,0,0.03,0.0,0.0,-0.03,0.0,-43570962,6,1,15
43777985,0,298046460,1065394319,265369,226791,29736999,0.0,0.0,0,0,0.009000001,0.007,0.79999995,1.37,0,0,0.06,0.0,-0.01,0.06,0.0,-43777985,6,1,15
43978231,0,298046460,1065394319,265368,226789,29737199,0.0,0.0,0,0,0.008,0.006,0.79999995,1.37,0,0,0.01,-0.01,0.0,0.0,0.0,-43978231,6,1,15
44182352,0,298046460,1065394320,265364,226785,29737399,0.0,0.0,0,0,0.008,0.006,0.79999995,1.37,0,0,0.06,0.0,0.02,0.049999997,0.0,-44182352,6,1,15
44302958,0,298046460,1065394319,265359,226781,29737599,0.0,0.0,0,0,0.009000001,0.007,0.79999995,1.5699999,0,0,0.03,0.02,0.0,0.02,0.0,-44302958,6,1,15
44569632,0,298046460,1065394319,265362,226784,29737799,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.01,0.0,0.01,-0.01,0.0,-44569632,6,1,15
44774979,0,298046460,1065394319,265362,226784,29737999,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.02,-0.02,0.0,-0.02,0.0,-44774979,6,1,15
45186301,0,298046460,1065394319,265364,226786,29738399,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.02,0.0,0.0,-0.02,0.0,-45186301,6,1,15
45367959,0,298046460,1065394320,265360,226782,29738599,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.11,0.0,0.0,0.11,0.0,-45367959,6,1,15
45574036,0,298046460,1065394320,265360,226782,29738799,0.0,0.0,0,0,0.009000001,0.007,0.79999995,1.37,0,0,0.03,-0.01,0.0,0.03,0.0,-45574036,6,1,15
45778124,0,298046460,1065394319,265360,226782,29738999,0.0,0.0,0,0,0.009000001,0.007,0.79999995,1.37,0,0,0.02,0.0,-0.02,0.0,0.0,-45778124,6,1,15
45985613,0,298046460,1065394319,265366,226787,29739199,0.0,0.0,0,0,0.008,0.006,0.79999995,1.37,0,0,0.02,0.0,0.0,-0.01,0.0,-45985613,6,1,15
46169260,0,298046460,1065394320,265368,226790,29739399,0.0,0.0,0,0,0.008,0.006,0.79999995,1.37,0,0,0.089999996,0.01,0.02,-0.089999996,0.0,-46169260,6,1,15
46371887,0,298046460,1065394320,265367,226788,29739599,0.0,0.0,0,0,0.008,0.006,0.79999995,1.37,0,0,0.03,-0.01,0.02,0.01,0.0,-46371887,6,1,15
46580108,0,298046460,1065394319,265366,226787,29739799,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.0,0.0,0.0,0.0,0.0,-46580108,6,1,15
46785710,0,298046460,1065394319,265364,226785,29739999,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.06,-0.01,-0.02,0.049999997,0.0,-46785710,6,1,15
46968113,0,298046460,1065394319,265364,226786,29740199,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.01,-0.01,0.0,0.0,0.0,-46968113,6,1,15
47176074,0,298046460,1065394319,265364,226786,29740399,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.03,0.01,0.02,-0.02,0.0,-47176074,6,1,15
47378153,0,298046460,1065394319,265365,226787,29740599,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.02,-0.01,0.0,-0.01,0.0,-47378153,6,1,15
47582948,0,298046460,1065394319,265363,226785,29740799,0.0,0.0,0,0,0.009000001,0.007,0.79999995,1.37,0,0,0.03,0.02,-0.02,-0.01,0.0,-47582948,6,1,15
47791114,0,298046460,1065394319,265361,226782,29740999,0.0,0.0,0,0,0.009000001,0.007,0.79999995,1.37,0,0,0.04,0.01,0.0,0.03,0.0,-47791114,6,1,15
47975000,0,298046460,1065394320,265361,226783,29741199,0.0,0.0,0,0,0.008,0.006,0.79999995,1.37,0,0,0.049999997,-0.02,0.0,0.049999997,0.0,-47975000,6,1,15
48179945,0,298046460,1065394320,265360,226782,29741399,0.0,0.0,0,0,0.008,0.006,0.79999995,1.37,0,0,0.049999997,0.0,0.01,0.049999997,0.0,-48179945,6,1,15
48386054,0,298046460,1065394319,265361,226783,29741599,0.0,0.0,0,0,0.008,0.006,0.79999995,1.37,0,0,0.06,0.02,0.0,0.049999997,0.0,-48386054,6,1,15
48580365,0,298046460,1065394320,265362,226784,29741799,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.03,0.01,0.0,-0.02,0.0,-48580365,6,1,15
48796172,0,298046460,1065394320,265363,226785,29741999,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.01,-0.01,-0.01,0.0,0.0,-48796172,6,1,15
48992946,0,298046460,1065394319,265363,226784,29742199,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.3399999,0,0,0.03,0.0,0.01,0.03,0.0,-48992946,6,1,15
